Date,Time,CO(GT),CO ppm,C6H6(GT),C6H6 ppm,,
3/28/2004,23:00:00,1.1,0.960,2.9,0.00092,,
3/29/2004,0:00:00,0.9,0.786,2.2,0.00068,,
3/29/2004,1:00:00,0.6,0.524,1.3,0.00039,,
3/29/2004,2:00:00,0.5,0.436,1.1,0.00034,,
3/29/2004,3:00:00,0.7,0.611,1.3,0.00040,,
3/29/2004,4:00:00,0.6,0.524,1.2,0.00037,,
3/29/2004,5:00:00,0.7,0.611,1.7,0.00053,,
3/29/2004,6:00:00,0.9,0.786,2.9,0.00089,,
3/29/2004,7:00:00,2.9,2.531,14.3,0.00447,,
3/29/2004,8:00:00,4.1,3.579,19.7,0.00618,,
3/29/2004,9:00:00,1.5,1.309,5.5,0.00171,,
3/29/2004,10:00:00,1.5,1.309,5.6,0.00175,,
3/29/2004,11:00:00,1.5,1.309,5.8,0.00182,,
3/29/2004,12:00:00,1.4,1.222,5.5,0.00171,,
3/29/2004,13:00:00,1.6,1.397,6.5,0.00202,,
3/29/2004,14:00:00,1.5,1.309,5.5,0.00174,,
3/29/2004,15:00:00,1.4,1.222,5.2,0.00164,,
3/29/2004,16:00:00,1.5,1.309,5.8,0.00181,,
3/29/2004,17:00:00,1.9,1.659,7.9,0.00248,,
3/29/2004,18:00:00,2.5,2.182,10.2,0.00319,,
3/29/2004,19:00:00,2.1,1.833,8.2,0.00257,,
3/29/2004,20:00:00,1.6,1.397,5.7,0.00178,,
3/29/2004,21:00:00,1.2,1.047,3.8,0.00119,,
3/29/2004,22:00:00,1.1,0.960,4.0,0.00125,,
3/29/2004,23:00:00,1,0.873,2.8,0.00089,,
3/30/2004,0:00:00,1,0.873,2.6,0.00083,,
3/30/2004,1:00:00,0.7,0.611,1.8,0.00056,,
3/30/2004,2:00:00,0.7,0.611,1.7,0.00054,,
3/30/2004,3:00:00,0.8,0.698,1.4,0.00045,,
3/30/2004,4:00:00,-200,-174.581,1.3,0.00041,,
3/30/2004,5:00:00,0.7,0.611,2.3,0.00072,,
3/30/2004,6:00:00,1.1,0.960,5.3,0.00166,,
3/30/2004,7:00:00,2.6,2.270,13.4,0.00419,,
3/30/2004,8:00:00,4,3.492,23.8,0.00745,,
3/30/2004,9:00:00,4.2,3.666,21.5,0.00673,,
3/30/2004,10:00:00,4.7,4.103,21.0,0.00657,,
3/30/2004,11:00:00,3.9,3.404,18.4,0.00575,,
3/30/2004,12:00:00,3.7,3.230,18.9,0.00593,,
3/30/2004,13:00:00,3.4,2.968,17.1,0.00535,,
3/30/2004,14:00:00,2.2,1.920,10.4,0.00325,,
3/30/2004,15:00:00,1.9,1.659,8.0,0.00249,,
3/30/2004,16:00:00,1.6,1.397,6.2,0.00193,,
3/30/2004,17:00:00,2.1,1.833,9.7,0.00305,,
3/30/2004,18:00:00,2.2,1.920,9.6,0.00300,,
3/30/2004,19:00:00,2.7,2.357,11.9,0.00373,,
3/30/2004,20:00:00,2.4,2.095,8.7,0.00273,,
3/30/2004,21:00:00,1.3,1.135,4.7,0.00146,,
3/30/2004,22:00:00,1.2,1.047,3.8,0.00120,,
3/30/2004,23:00:00,1.5,1.309,4.7,0.00146,,
3/31/2004,0:00:00,1.3,1.135,3.8,0.00120,,
3/31/2004,1:00:00,1,0.873,2.7,0.00084,,
3/31/2004,2:00:00,0.9,0.786,2.8,0.00087,,
3/31/2004,3:00:00,0.5,0.436,1.0,0.00030,,
3/31/2004,4:00:00,0.5,0.436,0.8,0.00025,,
3/31/2004,5:00:00,0.6,0.524,1.5,0.00047,,
3/31/2004,6:00:00,1,0.873,3.5,0.00110,,
3/31/2004,7:00:00,3.1,2.706,15.6,0.00489,,
3/31/2004,8:00:00,4.1,3.579,19.9,0.00624,,
3/31/2004,9:00:00,2.2,1.920,8.6,0.00269,,
3/31/2004,10:00:00,1.7,1.484,6.5,0.00205,,
3/31/2004,11:00:00,1.9,1.659,7.7,0.00240,,
3/31/2004,12:00:00,2.9,2.531,11.3,0.00354,,
3/31/2004,13:00:00,2.2,1.920,9.1,0.00286,,
3/31/2004,14:00:00,2.6,2.270,11.2,0.00352,,
3/31/2004,15:00:00,3.1,2.706,13.5,0.00422,,
3/31/2004,16:00:00,2.3,2.008,10.1,0.00315,,
3/31/2004,17:00:00,2.4,2.095,11.3,0.00354,,
3/31/2004,18:00:00,2.8,2.444,11.8,0.00368,,
3/31/2004,19:00:00,2.7,2.357,11.5,0.00361,,
3/31/2004,20:00:00,2.3,2.008,9.3,0.00293,,
3/31/2004,21:00:00,1.5,1.309,5.5,0.00171,,
3/31/2004,22:00:00,1.4,1.222,5.1,0.00160,,
3/31/2004,23:00:00,1.2,1.047,4.8,0.00150,,
4/1/2004,0:00:00,1.6,1.397,6.3,0.00197,,
4/1/2004,1:00:00,1.2,1.047,5.1,0.00160,,
4/1/2004,2:00:00,1.1,0.960,4.1,0.00128,,
4/1/2004,3:00:00,0.9,0.786,4.0,0.00127,,
4/1/2004,4:00:00,0.7,0.611,2.4,0.00076,,
4/1/2004,5:00:00,0.9,0.786,2.9,0.00092,,
4/1/2004,6:00:00,1.7,1.484,7.4,0.00233,,
4/1/2004,7:00:00,4.2,3.666,19.8,0.00619,,
4/1/2004,8:00:00,6.2,5.412,31.9,0.00999,,
4/1/2004,9:00:00,4.6,4.015,21.0,0.00656,,
4/1/2004,10:00:00,2.8,2.444,11.7,0.00367,,
4/1/2004,11:00:00,1.6,1.397,6.8,0.00214,,
4/1/2004,12:00:00,1.7,1.484,7.4,0.00233,,
4/1/2004,13:00:00,1.7,1.484,8.6,0.00269,,
4/1/2004,14:00:00,1.7,1.484,-200.0,-0.06260,,
4/1/2004,15:00:00,1.9,1.659,-200.0,-0.06260,,
4/1/2004,16:00:00,2.3,2.008,-200.0,-0.06260,,
4/1/2004,17:00:00,3.3,2.881,16.4,0.00514,,
4/1/2004,18:00:00,4.2,3.666,21.2,0.00665,,
4/1/2004,19:00:00,5.5,4.801,25.0,0.00783,,
4/1/2004,20:00:00,4.9,4.277,20.2,0.00633,,
4/1/2004,21:00:00,2.5,2.182,10.8,0.00338,,
4/1/2004,22:00:00,2,1.746,9.9,0.00311,,
4/1/2004,23:00:00,2,1.746,8.5,0.00267,,
4/2/2004,0:00:00,2,1.746,8.0,0.00250,,
4/2/2004,1:00:00,1.3,1.135,5.6,0.00176,,
4/2/2004,2:00:00,1,0.873,3.2,0.00102,,
4/2/2004,3:00:00,0.9,0.786,3.3,0.00104,,
4/2/2004,4:00:00,-200,-174.581,2.8,0.00087,,
4/2/2004,5:00:00,0.7,0.611,2.6,0.00082,,
4/2/2004,6:00:00,1.1,0.960,4.3,0.00135,,
4/2/2004,7:00:00,2.6,2.270,13.0,0.00407,,
4/2/2004,8:00:00,3.9,3.404,20.3,0.00637,,
4/2/2004,9:00:00,5,4.365,20.7,0.00648,,
4/2/2004,10:00:00,3.3,2.881,15.9,0.00498,,
4/2/2004,11:00:00,2.9,2.531,14.2,0.00444,,
4/2/2004,12:00:00,3.1,2.706,15.9,0.00497,,
4/2/2004,13:00:00,3,2.619,16.1,0.00504,,
4/2/2004,14:00:00,2.7,2.357,14.7,0.00460,,
4/2/2004,15:00:00,2.7,2.357,14.0,0.00437,,
4/2/2004,16:00:00,2.6,2.270,13.6,0.00425,,
4/2/2004,17:00:00,3.7,3.230,19.7,0.00617,,
4/2/2004,18:00:00,4.5,3.928,23.3,0.00729,,
4/2/2004,19:00:00,4.7,4.103,24.1,0.00756,,
4/2/2004,20:00:00,5.5,4.801,25.4,0.00795,,
4/2/2004,21:00:00,3,2.619,14.1,0.00443,,
4/2/2004,22:00:00,1.9,1.659,10.1,0.00317,,
4/2/2004,23:00:00,2.3,2.008,12.1,0.00378,,
4/3/2004,0:00:00,1.6,1.397,9.0,0.00283,,
4/3/2004,1:00:00,1.3,1.135,6.3,0.00198,,
4/3/2004,2:00:00,1.2,1.047,5.3,0.00165,,
4/3/2004,3:00:00,0.9,0.786,3.8,0.00118,,
4/3/2004,4:00:00,0.8,0.698,3.0,0.00094,,
4/3/2004,5:00:00,0.8,0.698,3.3,0.00105,,
4/3/2004,6:00:00,0.9,0.786,3.5,0.00110,,
4/3/2004,7:00:00,2,1.746,9.5,0.00297,,
4/3/2004,8:00:00,3,2.619,15.2,0.00475,,
4/3/2004,9:00:00,3.1,2.706,14.3,0.00447,,
4/3/2004,10:00:00,-200,-174.581,11.2,0.00352,,
4/3/2004,11:00:00,-200,-174.581,11.4,0.00358,,
4/3/2004,12:00:00,-200,-174.581,13.4,0.00419,,
4/3/2004,13:00:00,-200,-174.581,10.6,0.00332,,
4/3/2004,14:00:00,-200,-174.581,10.8,0.00337,,
4/3/2004,15:00:00,-200,-174.581,11.9,0.00372,,
4/3/2004,16:00:00,-200,-174.581,13.5,0.00424,,
4/3/2004,17:00:00,-200,-174.581,15.2,0.00477,,
4/3/2004,18:00:00,-200,-174.581,17.1,0.00535,,
4/3/2004,19:00:00,-200,-174.581,26.7,0.00834,,
4/3/2004,20:00:00,-200,-174.581,14.2,0.00446,,
4/3/2004,21:00:00,-200,-174.581,8.5,0.00265,,
4/3/2004,22:00:00,-200,-174.581,14.3,0.00449,,
4/3/2004,23:00:00,-200,-174.581,9.3,0.00292,,
4/4/2004,0:00:00,-200,-174.581,7.8,0.00245,,
4/4/2004,1:00:00,-200,-174.581,6.7,0.00209,,
4/4/2004,2:00:00,-200,-174.581,5.4,0.00168,,
4/4/2004,3:00:00,-200,-174.581,5.6,0.00175,,
4/4/2004,4:00:00,-200,-174.581,3.5,0.00110,,
4/4/2004,5:00:00,-200,-174.581,3.0,0.00093,,
4/4/2004,6:00:00,-200,-174.581,4.4,0.00137,,
4/4/2004,7:00:00,-200,-174.581,3.5,0.00110,,
4/4/2004,8:00:00,-200,-174.581,4.2,0.00130,,
4/4/2004,9:00:00,-200,-174.581,8.0,0.00251,,
4/4/2004,10:00:00,-200,-174.581,9.0,0.00281,,
4/4/2004,11:00:00,-200,-174.581,8.1,0.00253,,
4/4/2004,12:00:00,-200,-174.581,8.6,0.00269,,
4/4/2004,13:00:00,-200,-174.581,7.1,0.00221,,
4/4/2004,14:00:00,-200,-174.581,5.6,0.00175,,
4/4/2004,15:00:00,-200,-174.581,10.0,0.00312,,
4/4/2004,16:00:00,-200,-174.581,10.5,0.00328,,
4/4/2004,17:00:00,-200,-174.581,10.1,0.00317,,
4/4/2004,18:00:00,-200,-174.581,10.0,0.00312,,
4/4/2004,19:00:00,-200,-174.581,13.0,0.00408,,
4/4/2004,20:00:00,-200,-174.581,10.5,0.00329,,
4/4/2004,21:00:00,-200,-174.581,5.2,0.00162,,
4/4/2004,22:00:00,-200,-174.581,6.9,0.00216,,
4/4/2004,23:00:00,-200,-174.581,6.4,0.00199,,
4/5/2004,0:00:00,-200,-174.581,4.7,0.00148,,
4/5/2004,1:00:00,-200,-174.581,2.4,0.00074,,
4/5/2004,2:00:00,-200,-174.581,2.2,0.00069,,
4/5/2004,3:00:00,-200,-174.581,1.1,0.00033,,
4/5/2004,4:00:00,-200,-174.581,0.9,0.00028,,
4/5/2004,5:00:00,-200,-174.581,3.1,0.00097,,
4/5/2004,6:00:00,-200,-174.581,6.2,0.00194,,
4/5/2004,7:00:00,-200,-174.581,13.2,0.00412,,
4/5/2004,8:00:00,-200,-174.581,25.8,0.00807,,
4/5/2004,9:00:00,-200,-174.581,18.2,0.00571,,
4/5/2004,10:00:00,3.1,2.706,14.3,0.00448,,
4/5/2004,11:00:00,3,2.619,13.7,0.00429,,
4/5/2004,12:00:00,3.2,2.793,15.7,0.00492,,
4/5/2004,13:00:00,3.1,2.706,15.4,0.00483,,
4/5/2004,14:00:00,2.5,2.182,12.6,0.00393,,
4/5/2004,15:00:00,2.1,1.833,9.8,0.00307,,
4/5/2004,16:00:00,2,1.746,9.6,0.00301,,
4/5/2004,17:00:00,3.2,2.793,16.3,0.00511,,
4/5/2004,18:00:00,4.1,3.579,19.8,0.00619,,
4/5/2004,19:00:00,3.9,3.404,18.0,0.00563,,
4/5/2004,20:00:00,3.1,2.706,13.6,0.00424,,
4/5/2004,21:00:00,2,1.746,8.7,0.00273,,
4/5/2004,22:00:00,1.7,1.484,7.7,0.00240,,
4/5/2004,23:00:00,1.6,1.397,7.3,0.00228,,
4/6/2004,0:00:00,1,0.873,4.1,0.00129,,
4/6/2004,1:00:00,0.8,0.698,2.7,0.00085,,
4/6/2004,2:00:00,0.5,0.436,1.5,0.00048,,
4/6/2004,3:00:00,0.5,0.436,1.9,0.00061,,
4/6/2004,4:00:00,0.5,0.436,1.8,0.00056,,
4/6/2004,5:00:00,0.8,0.698,3.4,0.00106,,
4/6/2004,6:00:00,1.7,1.484,8.5,0.00266,,
4/6/2004,7:00:00,4.5,3.928,24.1,0.00755,,
4/6/2004,8:00:00,6.2,5.412,33.7,0.01055,,
4/6/2004,9:00:00,4.4,3.841,22.0,0.00688,,
4/6/2004,10:00:00,2.9,2.531,14.1,0.00440,,
4/6/2004,11:00:00,1.6,1.397,7.6,0.00239,,
4/6/2004,12:00:00,2.6,2.270,14.5,0.00453,,
4/6/2004,13:00:00,2.9,2.531,13.6,0.00425,,
4/6/2004,14:00:00,2.5,2.182,11.5,0.00360,,
4/6/2004,15:00:00,1.9,1.659,9.2,0.00288,,
4/6/2004,16:00:00,1.9,1.659,10.3,0.00322,,
4/6/2004,17:00:00,2.7,2.357,14.0,0.00437,,
4/6/2004,18:00:00,3,2.619,15.0,0.00468,,
4/6/2004,19:00:00,3.3,2.881,15.1,0.00471,,
4/6/2004,20:00:00,3.2,2.793,14.8,0.00463,,
4/6/2004,21:00:00,1.8,1.571,8.5,0.00265,,
4/6/2004,22:00:00,1.3,1.135,5.9,0.00185,,
4/6/2004,23:00:00,1.1,0.960,4.8,0.00149,,
4/7/2004,0:00:00,0.9,0.786,4.0,0.00125,,
4/7/2004,1:00:00,0.7,0.611,2.3,0.00071,,
4/7/2004,2:00:00,0.4,0.349,1.4,0.00045,,
4/7/2004,3:00:00,0.3,0.262,0.7,0.00021,,
4/7/2004,4:00:00,0.3,0.262,0.7,0.00022,,
4/7/2004,5:00:00,0.3,0.262,0.8,0.00025,,
4/7/2004,6:00:00,0.8,0.698,3.6,0.00113,,
4/7/2004,7:00:00,2.8,2.444,12.9,0.00405,,
4/7/2004,8:00:00,3.1,2.706,15.7,0.00492,,
4/7/2004,9:00:00,2.3,2.008,8.6,0.00270,,
4/7/2004,10:00:00,1.6,1.397,7.4,0.00233,,
4/7/2004,11:00:00,1.5,1.309,6.6,0.00206,,
4/7/2004,12:00:00,1.6,1.397,7.8,0.00245,,
4/7/2004,13:00:00,1.8,1.571,9.1,0.00285,,
4/7/2004,14:00:00,1.4,1.222,6.1,0.00191,,
4/7/2004,15:00:00,1.9,1.659,7.5,0.00236,,
4/7/2004,16:00:00,1.2,1.047,5.9,0.00185,,
4/7/2004,17:00:00,2.3,2.008,12.7,0.00397,,
4/7/2004,18:00:00,3.3,2.881,13.5,0.00423,,
4/7/2004,19:00:00,3.1,2.706,14.5,0.00454,,
4/7/2004,20:00:00,3.3,2.881,11.0,0.00343,,
4/7/2004,21:00:00,1.2,1.047,3.2,0.00101,,
4/7/2004,22:00:00,1.3,1.135,4.3,0.00134,,
4/7/2004,23:00:00,1.9,1.659,7.1,0.00222,,
4/8/2004,0:00:00,1.4,1.222,4.8,0.00149,,
4/8/2004,1:00:00,1.5,1.309,5.7,0.00178,,
4/8/2004,2:00:00,1.1,0.960,4.1,0.00128,,
4/8/2004,3:00:00,0.8,0.698,3.3,0.00104,,
4/8/2004,4:00:00,-200,-174.581,1.8,0.00056,,
4/8/2004,5:00:00,0.8,0.698,2.8,0.00089,,
4/8/2004,6:00:00,1.1,0.960,4.8,0.00151,,
4/8/2004,7:00:00,2.6,2.270,13.8,0.00431,,
4/8/2004,8:00:00,5.1,4.452,27.1,0.00848,,
4/8/2004,9:00:00,4.2,3.666,19.1,0.00597,,
4/8/2004,10:00:00,2.6,2.270,11.7,0.00368,,
4/8/2004,11:00:00,2.4,2.095,12.7,0.00398,,
4/8/2004,12:00:00,2.1,1.833,11.3,0.00354,,
4/8/2004,13:00:00,2.6,2.270,14.2,0.00444,,
4/8/2004,14:00:00,2.8,2.444,13.9,0.00435,,
4/8/2004,15:00:00,2.5,2.182,13.2,0.00412,,
4/8/2004,16:00:00,1.9,1.659,10.7,0.00336,,
4/8/2004,17:00:00,3.6,3.142,19.7,0.00616,,
4/8/2004,18:00:00,4.6,4.015,24.0,0.00751,,
4/8/2004,19:00:00,6.3,5.499,29.1,0.00911,,
4/8/2004,20:00:00,4.3,3.753,15.8,0.00493,,
4/8/2004,21:00:00,1.6,1.397,7.0,0.00219,,
4/8/2004,22:00:00,1.4,1.222,6.3,0.00196,,
4/8/2004,23:00:00,2,1.746,-200.0,-0.06260,,
4/9/2004,0:00:00,2.4,2.095,-200.0,-0.06260,,
4/9/2004,1:00:00,1.8,1.571,-200.0,-0.06260,,
4/9/2004,2:00:00,1,0.873,-200.0,-0.06260,,
4/9/2004,3:00:00,1,0.873,-200.0,-0.06260,,
4/9/2004,4:00:00,1,0.873,-200.0,-0.06260,,
4/9/2004,5:00:00,0.9,0.786,-200.0,-0.06260,,
4/9/2004,6:00:00,1.5,1.309,-200.0,-0.06260,,
4/9/2004,7:00:00,2.6,2.270,-200.0,-0.06260,,
4/9/2004,8:00:00,2.9,2.531,-200.0,-0.06260,,
4/9/2004,9:00:00,2.7,2.357,-200.0,-0.06260,,
4/9/2004,10:00:00,2.4,2.095,-200.0,-0.06260,,
4/9/2004,11:00:00,2.6,2.270,-200.0,-0.06260,,
4/9/2004,12:00:00,4.1,3.579,-200.0,-0.06260,,
4/9/2004,13:00:00,4.3,3.753,-200.0,-0.06260,,
4/9/2004,14:00:00,2.2,1.920,-200.0,-0.06260,,
4/9/2004,15:00:00,3.4,2.968,-200.0,-0.06260,,
4/9/2004,16:00:00,3.6,3.142,-200.0,-0.06260,,
4/9/2004,17:00:00,2.5,2.182,-200.0,-0.06260,,
4/9/2004,18:00:00,2.8,2.444,-200.0,-0.06260,,
4/9/2004,19:00:00,3.4,2.968,-200.0,-0.06260,,
4/9/2004,20:00:00,3,2.619,-200.0,-0.06260,,
4/9/2004,21:00:00,2.1,1.833,-200.0,-0.06260,,
4/9/2004,22:00:00,2.4,2.095,-200.0,-0.06260,,
4/9/2004,23:00:00,2.3,2.008,8.4,0.00264,,
4/10/2004,0:00:00,1.3,1.135,5.4,0.00169,,
4/10/2004,1:00:00,1.7,1.484,6.9,0.00217,,
4/10/2004,2:00:00,1.7,1.484,6.4,0.00202,,
4/10/2004,3:00:00,1,0.873,3.6,0.00112,,
4/10/2004,4:00:00,0.8,0.698,3.3,0.00103,,
4/10/2004,5:00:00,1,0.873,4.0,0.00124,,
4/10/2004,6:00:00,1.4,1.222,6.0,0.00188,,
4/10/2004,7:00:00,1.7,1.484,8.2,0.00256,,
4/10/2004,8:00:00,2,1.746,9.9,0.00311,,
4/10/2004,9:00:00,2,1.746,8.8,0.00275,,
4/10/2004,10:00:00,1.9,1.659,8.4,0.00264,,
4/10/2004,11:00:00,2.1,1.833,7.5,0.00234,,
4/10/2004,12:00:00,1.8,1.571,7.8,0.00245,,
4/10/2004,13:00:00,1.5,1.309,6.4,0.00199,,
4/10/2004,14:00:00,1.3,1.135,5.1,0.00158,,
4/10/2004,15:00:00,1.4,1.222,6.9,0.00215,,
4/10/2004,16:00:00,1.5,1.309,6.8,0.00214,,
4/10/2004,17:00:00,1.7,1.484,7.4,0.00232,,
4/10/2004,18:00:00,2,1.746,8.7,0.00272,,
4/10/2004,19:00:00,2.5,2.182,11.2,0.00351,,
4/10/2004,20:00:00,2.4,2.095,10.5,0.00329,,
4/10/2004,21:00:00,2,1.746,8.2,0.00258,,
4/10/2004,22:00:00,2.9,2.531,11.6,0.00364,,
4/10/2004,23:00:00,2.5,2.182,9.7,0.00304,,
4/11/2004,0:00:00,1.4,1.222,5.1,0.00160,,
4/11/2004,1:00:00,1.2,1.047,4.0,0.00125,,
4/11/2004,2:00:00,1,0.873,3.7,0.00116,,
4/11/2004,3:00:00,1,0.873,4.0,0.00124,,
4/11/2004,4:00:00,-200,-174.581,3.0,0.00093,,
4/11/2004,5:00:00,0.7,0.611,2.9,0.00089,,
4/11/2004,6:00:00,0.8,0.698,2.9,0.00090,,
4/11/2004,7:00:00,0.9,0.786,3.0,0.00094,,
4/11/2004,8:00:00,1.1,0.960,3.7,0.00116,,
4/11/2004,9:00:00,1,0.873,3.9,0.00123,,
4/11/2004,10:00:00,1.6,1.397,6.2,0.00196,,
4/11/2004,11:00:00,1.8,1.571,7.3,0.00229,,
4/11/2004,12:00:00,2.6,2.270,9.2,0.00286,,
4/11/2004,13:00:00,1.1,0.960,4.0,0.00125,,
4/11/2004,14:00:00,0.6,0.524,2.3,0.00072,,
4/11/2004,15:00:00,0.9,0.786,3.1,0.00097,,
4/11/2004,16:00:00,1,0.873,3.2,0.00101,,
4/11/2004,17:00:00,1.2,1.047,3.3,0.00104,,
4/11/2004,18:00:00,1.4,1.222,4.0,0.00124,,
4/11/2004,19:00:00,2,1.746,5.7,0.00178,,
4/11/2004,20:00:00,1.1,0.960,3.4,0.00105,,
4/11/2004,21:00:00,1.1,0.960,3.5,0.00108,,
4/11/2004,22:00:00,1.1,0.960,2.9,0.00092,,
4/11/2004,23:00:00,1.1,0.960,3.1,0.00098,,
4/12/2004,0:00:00,0.7,0.611,1.6,0.00051,,
4/12/2004,1:00:00,0.6,0.524,1.1,0.00036,,
4/12/2004,2:00:00,0.7,0.611,2.0,0.00061,,
4/12/2004,3:00:00,0.6,0.524,1.7,0.00053,,
4/12/2004,4:00:00,0.3,0.262,0.7,0.00021,,
4/12/2004,5:00:00,0.3,0.262,0.5,0.00017,,
4/12/2004,6:00:00,0.4,0.349,0.7,0.00023,,
4/12/2004,7:00:00,0.5,0.436,0.9,0.00030,,
4/12/2004,8:00:00,0.6,0.524,1.5,0.00046,,
4/12/2004,9:00:00,0.8,0.698,2.2,0.00069,,
4/12/2004,10:00:00,1,0.873,2.9,0.00091,,
4/12/2004,11:00:00,1.3,1.135,3.9,0.00123,,
4/12/2004,12:00:00,1.1,0.960,2.8,0.00088,,
4/12/2004,13:00:00,0.6,0.524,1.4,0.00044,,
4/12/2004,14:00:00,0.7,0.611,1.7,0.00054,,
4/12/2004,15:00:00,1.2,1.047,3.6,0.00113,,
4/12/2004,16:00:00,1.4,1.222,3.1,0.00098,,
4/12/2004,17:00:00,1.2,1.047,3.5,0.00109,,
4/12/2004,18:00:00,1.3,1.135,3.9,0.00122,,
4/12/2004,19:00:00,1.8,1.571,5.2,0.00164,,
4/12/2004,20:00:00,1.2,1.047,3.7,0.00115,,
4/12/2004,21:00:00,0.8,0.698,2.7,0.00086,,
4/12/2004,22:00:00,0.8,0.698,2.6,0.00081,,
4/12/2004,23:00:00,0.8,0.698,2.4,0.00074,,
4/13/2004,0:00:00,0.7,0.611,2.0,0.00064,,
4/13/2004,1:00:00,0.5,0.436,1.3,0.00042,,
4/13/2004,2:00:00,0.3,0.262,1.2,0.00037,,
4/13/2004,3:00:00,0.4,0.349,1.3,0.00042,,
4/13/2004,4:00:00,0.3,0.262,0.9,0.00028,,
4/13/2004,5:00:00,0.7,0.611,3.1,0.00096,,
4/13/2004,6:00:00,1.6,1.397,6.9,0.00216,,
4/13/2004,7:00:00,3.9,3.404,19.1,0.00599,,
4/13/2004,8:00:00,4.5,3.928,22.1,0.00692,,
4/13/2004,9:00:00,2.7,2.357,11.8,0.00369,,
4/13/2004,10:00:00,1.6,1.397,7.3,0.00229,,
4/13/2004,11:00:00,1.6,1.397,8.0,0.00251,,
4/13/2004,12:00:00,1.6,1.397,7.2,0.00226,,
4/13/2004,13:00:00,1.5,1.309,7.7,0.00240,,
4/13/2004,14:00:00,1.8,1.571,9.7,0.00303,,
4/13/2004,15:00:00,2.1,1.833,9.8,0.00307,,
4/13/2004,16:00:00,1.7,1.484,7.7,0.00241,,
4/13/2004,17:00:00,3,2.619,15.3,0.00478,,
4/13/2004,18:00:00,4.6,4.015,21.5,0.00672,,
4/13/2004,19:00:00,5,4.365,21.7,0.00679,,
4/13/2004,20:00:00,3.5,3.055,14.6,0.00459,,
4/13/2004,21:00:00,2.1,1.833,9.3,0.00292,,
4/13/2004,22:00:00,2.1,1.833,9.4,0.00293,,
4/13/2004,23:00:00,1.5,1.309,6.8,0.00212,,
4/14/2004,0:00:00,1.1,0.960,4.9,0.00154,,
4/14/2004,1:00:00,0.9,0.786,3.9,0.00122,,
4/14/2004,2:00:00,0.7,0.611,2.7,0.00085,,
4/14/2004,3:00:00,0.4,0.349,1.9,0.00059,,
4/14/2004,4:00:00,-200,-174.581,1.7,0.00054,,
4/14/2004,5:00:00,0.9,0.786,3.3,0.00103,,
4/14/2004,6:00:00,1.6,1.397,7.4,0.00233,,
4/14/2004,7:00:00,3.9,3.404,18.2,0.00571,,
4/14/2004,8:00:00,5,4.365,27.7,0.00868,,
4/14/2004,9:00:00,4.3,3.753,18.3,0.00573,,
4/14/2004,10:00:00,2.7,2.357,12.3,0.00386,,
4/14/2004,11:00:00,2.1,1.833,8.9,0.00278,,
4/14/2004,12:00:00,2.1,1.833,10.4,0.00326,,
4/14/2004,13:00:00,-200,-174.581,9.7,0.00303,,
4/14/2004,14:00:00,-200,-174.581,12.8,0.00400,,
4/14/2004,15:00:00,-200,-174.581,12.9,0.00405,,
4/14/2004,16:00:00,-200,-174.581,8.9,0.00277,,
4/14/2004,17:00:00,-200,-174.581,11.0,0.00344,,
4/14/2004,18:00:00,-200,-174.581,12.6,0.00396,,
4/14/2004,19:00:00,-200,-174.581,13.3,0.00417,,
4/14/2004,20:00:00,-200,-174.581,18.1,0.00566,,
4/14/2004,21:00:00,-200,-174.581,13.0,0.00408,,
4/14/2004,22:00:00,-200,-174.581,7.8,0.00245,,
4/14/2004,23:00:00,-200,-174.581,5.8,0.00183,,
4/15/2004,0:00:00,-200,-174.581,4.7,0.00146,,
4/15/2004,1:00:00,-200,-174.581,3.1,0.00098,,
4/15/2004,2:00:00,-200,-174.581,2.1,0.00066,,
4/15/2004,3:00:00,-200,-174.581,1.7,0.00053,,
4/15/2004,4:00:00,-200,-174.581,1.3,0.00040,,
4/15/2004,5:00:00,-200,-174.581,2.6,0.00081,,
4/15/2004,6:00:00,-200,-174.581,7.9,0.00248,,
4/15/2004,7:00:00,-200,-174.581,21.4,0.00670,,
4/15/2004,8:00:00,-200,-174.581,22.1,0.00693,,
4/15/2004,9:00:00,3.9,3.404,19.1,0.00597,,
4/15/2004,10:00:00,3.8,3.317,17.3,0.00542,,
4/15/2004,11:00:00,3.8,3.317,17.5,0.00548,,
4/15/2004,12:00:00,3.9,3.404,17.0,0.00532,,
4/15/2004,13:00:00,3.5,3.055,17.0,0.00532,,
4/15/2004,14:00:00,4,3.492,19.5,0.00610,,
4/15/2004,15:00:00,3,2.619,14.8,0.00463,,
4/15/2004,16:00:00,3.1,2.706,14.0,0.00437,,
4/15/2004,17:00:00,5.2,4.539,24.4,0.00763,,
4/15/2004,18:00:00,5.9,5.150,28.1,0.00881,,
4/15/2004,19:00:00,7.3,6.372,33.7,0.01056,,
4/15/2004,20:00:00,6.1,5.325,24.2,0.00757,,
4/15/2004,21:00:00,4.6,4.015,19.8,0.00618,,
4/15/2004,22:00:00,2.5,2.182,9.3,0.00292,,
4/15/2004,23:00:00,2.2,1.920,7.3,0.00227,,
4/16/2004,0:00:00,2,1.746,7.1,0.00223,,
4/16/2004,1:00:00,1.9,1.659,6.7,0.00210,,
4/16/2004,2:00:00,1.6,1.397,6.0,0.00186,,
4/16/2004,3:00:00,1,0.873,2.7,0.00085,,
